ID_Nodo,Latitud,Longitud,Calle_A,Calle_B,Nombre_Esquina
1365467528,-24.8049736,-65.4052645,Del Temple,José Rondeau,Del Temple y José Rondeau
1365467530,-24.8050045,-65.3984263,Doctor Eduardo Wilde,Obispo Romero,Doctor Eduardo Wilde y Obispo Romero
1365467535,-24.8053284,-65.4040297,Juan Galo Lavalle,Santa Fe,Juan Galo Lavalle y Santa Fe
1365467542,-24.8051689,-65.411007,Buenos Aires,Virgilio Tedín,Buenos Aires y Virgilio Tedín
1365467544,-24.8052867,-65.4095449,Córdoba,Virgilio Tedín,Córdoba y Virgilio Tedín
1365467545,-24.8053311,-65.4012209,De los Baqueanos,Francisco Gabino Arias,De los Baqueanos y Francisco Gabino Arias
1365467548,-24.8054399,-65.399844,De los Baqueanos,Doctor Juan Antonio Fernández,De los Baqueanos y Doctor Juan Antonio Fernández
1365467550,-24.8055645,-65.3984636,De los Baqueanos,Obispo Romero,De los Baqueanos y Obispo Romero
1365467552,-24.8056317,-65.405305,José Rondeau,Virgilio Tedín,José Rondeau y Virgilio Tedín
1365467561,-24.80573,-65.4039967,Doctor Arturo Dávalos,Santa Fe,Doctor Arturo Dávalos y Santa Fe
1365467563,-24.8058194,-65.4028356,Doctor Arturo Dávalos,San Felipe y Santiago,Doctor Arturo Dávalos y San Felipe y Santiago
1365467565,-24.8058344,-65.4026406,Doctor Arturo Dávalos,Manuela González de Tood,Doctor Arturo Dávalos y Manuela González de Tood
1365467567,-24.8058666,-65.4109112,Buenos Aires,Carlos María Saravia,Buenos Aires y Carlos María Saravia
1365467569,-24.8058856,-65.4019756,Diego de Rojas,Doctor Arturo Dávalos,Diego de Rojas y Doctor Arturo Dávalos
1365467571,-24.8059402,-65.401267,Doctor Arturo Dávalos,Francisco Gabino Arias,Doctor Arturo Dávalos y Francisco Gabino Arias
1365467573,-24.8059822,-65.4095959,Carlos María Saravia,Córdoba,Carlos María Saravia y Córdoba
1365467576,-24.8060296,-65.4081717,Carlos María Saravia,Hernando de Lerma,Carlos María Saravia y Hernando de Lerma
1365467578,-24.8060462,-65.3998908,Doctor Arturo Dávalos,Doctor Juan Antonio Fernández,Doctor Arturo Dávalos y Doctor Juan Antonio Fernández
1365467583,-24.8060994,-65.3992003,Doctor Arturo Dávalos,Pasaje José M. Estrada,Doctor Arturo Dávalos y Pasaje José M. Estrada
1365467585,-24.8061068,-65.4081778,Carlos María Saravia,Hernando de Lerma,Carlos María Saravia y Hernando de Lerma
1365467589,-24.806152,-65.3985167,Doctor Arturo Dávalos,Obispo Romero,Doctor Arturo Dávalos y Obispo Romero
1365467592,-24.8061788,-65.4131615,30 de Octubre,De la Democracia,30 de Octubre y De la Democracia
1365467594,-24.8062678,-65.4053404,Carlos María Saravia,José Rondeau,Carlos María Saravia y José Rondeau
1365467597,-24.8062619,-65.3970709,Doctor Arturo Dávalos,Francisco López,Doctor Arturo Dávalos y Francisco López
1365467602,-24.8062968,-65.4124646,Delfín Leguizamón,Juan Bautista Alberdi,Delfín Leguizamón y Juan Bautista Alberdi
1365467607,-24.8064003,-65.4110044,Buenos Aires,Delfín Leguizamón,Buenos Aires y Delfín Leguizamón
1365467608,-24.8064615,-65.4103346,Delfín Leguizamón,Pasaje Juan Adrián Cornejo,Delfín Leguizamón y Pasaje Juan Adrián Cornejo
1365467610,-24.8065203,-65.4096393,Córdoba,Delfín Leguizamón,Córdoba y Delfín Leguizamón
1365467628,-24.8065721,-65.4013199,Francisco Gabino Arias,Los Artesanos,Francisco Gabino Arias y Los Artesanos
1365467629,-24.8066323,-65.4124945,De la Democracia,Juan Bautista Alberdi,De la Democracia y Juan Bautista Alberdi
1365467631,-24.8066836,-65.3999472,Doctor Juan Antonio Fernández,Los Artesanos,Doctor Juan Antonio Fernández y Los Artesanos
1365467632,-24.8067895,-65.3985779,Los Artesanos,Obispo Romero,Los Artesanos y Obispo Romero
1365467633,-24.8068305,-65.406093,Delfín Leguizamón,Pasaje Napoleón Peña,Delfín Leguizamón y Pasaje Napoleón Peña
1365467634,-24.806886,-65.4053794,Delfín Leguizamón,José Rondeau,Delfín Leguizamón y José Rondeau
1365467636,-24.806908,-65.3971766,Francisco López,Los Artesanos,Francisco López y Los Artesanos
1365467655,-24.8071615,-65.4111787,Buenos Aires,Pasaje Bolivia,Buenos Aires y Pasaje Bolivia
1365467657,-24.8072636,-65.4006991,Magdalena Goyechea,Provisor Fernández,Magdalena Goyechea y Provisor Fernández
1365467664,-24.8073702,-65.3993094,Pasaje José Manuel Estrada,Provisor Fernández,Pasaje José Manuel Estrada y Provisor Fernández
1365467680,-24.8074177,-65.3986321,Obispo Romero,Provisor Fernández,Obispo Romero y Provisor Fernández
1365467682,-24.8075454,-65.3972503,Francisco López,Provisor Fernández,Francisco López y Provisor Fernández
1365467686,-24.8081318,-65.3972956,Avenida Independencia,Francisco López,Avenida Independencia y Francisco López
1365467688,-24.8081524,-65.4054694,Avenida Independencia,José Rondeau,Avenida Independencia y José Rondeau
1365467704,-24.808131,-65.400075,Avenida Independencia,Doctor Juan Antonio Fernández,Avenida Independencia y Doctor Juan Antonio Fernández
1365467705,-24.8081294,-65.4007549,Avenida Independencia,Magdalena Goyechea,Avenida Independencia y Magdalena Goyechea
1365467708,-24.8081335,-65.3993728,Avenida Independencia,Pasaje José Manuel Estrada,Avenida Independencia y Pasaje José Manuel Estrada
1365467711,-24.808155,-65.4028711,Avenida Independencia,Manuela González de Tood,Avenida Independencia y Manuela González de Tood
1365467713,-24.8081319,-65.3986877,Avenida Independencia,Obispo Romero,Avenida Independencia y Obispo Romero
1365467715,-24.809446,-65.4001882,Doctor Juan Antonio Fernández,Libertad,Doctor Juan Antonio Fernández y Libertad
1387511771,-24.7926699,-65.4237703,10 de Octubre,Avenida San Martín,10 de Octubre y Avenida San Martín
1387511772,-24.793939,-65.4238693,10 de Octubre,Mendoza,10 de Octubre y Mendoza
1387511773,-24.7951911,-65.423974,10 de Octubre,San Juan,10 de Octubre y San Juan
1387550356,-24.7942074,-65.4185417,Esteco,Mendoza,Esteco y Mendoza
1387550357,-24.7942234,-65.4183465,Esteco,Islas Malvinas,Esteco y Islas Malvinas
1387553556,-24.7704562,-65.4119737,General Juan Antonio Álvarez de Arenales,Ruta Nacional 9,General Juan Antonio Álvarez de Arenales y Ruta Nacional 9
1387566320,-24.7833452,-65.4159209,Avenida Domingo Faustino Sarmiento,Juan Martín Leguizamón,Avenida Domingo Faustino Sarmiento y Juan Martín Leguizamón
1387598409,-24.7979979,-65.4023545,Miguel Otero,Pedro Pardo,Miguel Otero y Pedro Pardo
1387598410,-24.7988273,-65.4034252,Juan Galo Lavalle,Miguel Aráoz,Juan Galo Lavalle y Miguel Aráoz
1387598411,-24.7992463,-65.4024896,Doctor José Benito Graña,Miguel Aráoz,Doctor José Benito Graña y Miguel Aráoz
1387606353,-24.7800594,-65.4268447,Avenida Entre Ríos,República de Siria,Avenida Entre Ríos y República de Siria
1387606354,-24.7801053,-65.4261337,Avenida Entre Ríos,Pasaje 3 de Febrero,Avenida Entre Ríos y Pasaje 3 de Febrero
1387608901,-24.8046049,-65.4025447,Doctor Eduardo Wilde,Manuela González de Tood,Doctor Eduardo Wilde y Manuela González de Tood
1387612683,-24.7988604,-65.4174633,Esteco,Jujuy,Esteco y Jujuy
1387614272,-24.799375,-65.4006958,Doctor José Benito Graña,Francisco Gabino Arias,Doctor José Benito Graña y Francisco Gabino Arias
1387614273,-24.8009293,-65.4008272,Doctor José Evaristo Uriburu,Francisco Gabino Arias,Doctor José Evaristo Uriburu y Francisco Gabino Arias
1387614274,-24.8034916,-65.4010573,Francisco Gabino Arias,Manuel A. Acevedo,Francisco Gabino Arias y Manuel A. Acevedo
1387614275,-24.8070081,-65.4038783,Delfín Leguizamón,Provisor Fernández,Delfín Leguizamón y Provisor Fernández
1387614276,-24.8070961,-65.402766,Manuela González de Tood,Provisor Fernández,Manuela González de Tood y Provisor Fernández
1387614277,-24.8071335,-65.4022689,Provisor Fernández,San Felipe y Santiago,Provisor Fernández y San Felipe y Santiago
1387614278,-24.8072075,-65.4013695,Francisco Gabino Arias,Provisor Fernández,Francisco Gabino Arias y Provisor Fernández
1387614279,-24.80732,-65.4000028,Doctor Juan Antonio Fernández,Provisor Fernández,Doctor Juan Antonio Fernández y Provisor Fernández
1390673965,-24.8033282,-65.4027333,Manuel A. Acevedo,Pablo Saravia,Manuel A. Acevedo y Pablo Saravia
1390688820,-24.8104966,-65.4181813,Doctor Damián Torino,Ingeniero Enrique Clement,Doctor Damián Torino y Ingeniero Enrique Clement
1390712224,-24.7828155,-65.4237713,Juan Martín Leguizamón,Martín Cornejo,Juan Martín Leguizamón y Martín Cornejo
1390716830,-24.7766807,-65.4208322,Almirante Guillermo Brown,Florentino Ameghino,Almirante Guillermo Brown y Florentino Ameghino
1390716832,-24.7798063,-65.4211712,Almirante Guillermo Brown,General Pablo Latorre,Almirante Guillermo Brown y General Pablo Latorre
1390716833,-24.779897,-65.4198389,General Pablo Latorre,Simón Bolívar,General Pablo Latorre y Simón Bolívar
1390751821,-24.8115767,-65.4003997,Doctor Juan Antonio Fernández,San Felipe y Santiago,Doctor Juan Antonio Fernández y San Felipe y Santiago
1390775444,-24.8000922,-65.39937,Doctor Juan Antonio Fernández,Leopoldo Lugones,Doctor Juan Antonio Fernández y Leopoldo Lugones
1390775446,-24.8001905,-65.3980142,Leopoldo Lugones,Obispo Romero,Leopoldo Lugones y Obispo Romero
1390785552,-24.806949,-65.4046327,Carmen Puch de Güemes,Delfín Leguizamón,Carmen Puch de Güemes y Delfín Leguizamón
1390785557,-24.8081528,-65.4101324,Avenida Independencia,Bolivia,Avenida Independencia y Bolivia
1390785560,-24.8094401,-65.4043097,Doctor Damián Torino,Juan Galo Lavalle,Doctor Damián Torino y Juan Galo Lavalle
1390785561,-24.8094613,-65.3988006,Libertad,Obispo Romero,Libertad y Obispo Romero
1390785562,-24.8094734,-65.3973929,Francisco López,Libertad,Francisco López y Libertad
1390785563,-24.8094341,-65.4013035,Francisco Gabino Arias,Libertad,Francisco Gabino Arias y Libertad
1390785564,-24.809459,-65.4069795,Catamarca,Doctor Damián Torino,Catamarca y Doctor Damián Torino
1390785566,-24.8094513,-65.4055607,Doctor Damián Torino,José Rondeau,Doctor Damián Torino y José Rondeau
1390785568,-24.8094669,-65.4084283,Doctor Damián Torino,Hernando de Lerma,Doctor Damián Torino y Hernando de Lerma
1390785569,-24.8094705,-65.4110448,16 de Septiembre,Bolivia,16 de Septiembre y Bolivia
1390785573,-24.8101203,-65.3974442,David Lezcano,Francisco López,David Lezcano y Francisco López
1390785574,-24.8100925,-65.3988488,David Lezcano,Obispo Romero,David Lezcano y Obispo Romero
1390785575,-24.8102473,-65.4056091,Gabino Blanco,José Rondeau,Gabino Blanco y José Rondeau
1390785576,-24.8102527,-65.4070339,Catamarca,Gabino Blanco,Catamarca y Gabino Blanco
1390785577,-24.8102603,-65.4084783,Gabino Blanco,Hernando de Lerma,Gabino Blanco y Hernando de Lerma
1390785584,-24.8109559,-65.4095698,Ingeniero Abel Cornejo,Ramón García Pizarro,Ingeniero Abel Cornejo y Ramón García Pizarro
1390785585,-24.8110566,-65.4074618,Doctor José Hilario Tedín,Fray Juan de la Zerda,Doctor José Hilario Tedín y Fray Juan de la Zerda
1390785591,-24.8119525,-65.4086087,Fray Juan de la Zerda,Ramón García Pizarro,Fray Juan de la Zerda y Ramón García Pizarro
1390788609,-24.8094456,-65.4026605,Libertad,Manuela González de Tood,Libertad y Manuela González de Tood
1390788613,-24.8100763,-65.4026462,David Lezcano,Manuela González de Tood,David Lezcano y Manuela González de Tood
1390788615,-24.8100666,-65.4011307,David Lezcano,Francisco Gabino Arias,David Lezcano y Francisco Gabino Arias
1390788617,-24.8100655,-65.4010485,David Lezcano,San Felipe y Santiago,David Lezcano y San Felipe y Santiago
1390788620,-24.8100788,-65.4002425,David Lezcano,Doctor Juan Antonio Fernández,David Lezcano y Doctor Juan Antonio Fernández
1390795673,-24.8094454,-65.4031997,Libertad,Tolombón,Libertad y Tolombón
1390795675,-24.8102524,-65.404379,Gabino Blanco,Juan Galo Lavalle,Gabino Blanco y Juan Galo Lavalle
1390795679,-24.8102591,-65.4082079,Doctor José Hilario Tedín,Gabino Blanco,Doctor José Hilario Tedín y Gabino Blanco
1390795680,-24.810901,-65.4026398,Fray Juan de la Zerda,Manuela González de Tood,Fray Juan de la Zerda y Manuela González de Tood
1390795681,-24.810925,-65.4044376,Fray Juan de la Zerda,Juan Galo Lavalle,Fray Juan de la Zerda y Juan Galo Lavalle
1390795682,-24.810909,-65.4032217,Fray Juan de la Zerda,Tolombón,Fray Juan de la Zerda y Tolombón
1390795685,-24.8109325,-65.405653,Fray Juan de la Zerda,José Rondeau,Fray Juan de la Zerda y José Rondeau
1390825918,-24.7954741,-65.4189231,Islas Malvinas,San Juan,Islas Malvinas y San Juan
1390825919,-24.7960133,-65.4212614,General José María Paz,Neo Macchi,General José María Paz y Neo Macchi
1390825920,-24.7960839,-65.4198795,José Ignacio de Gorriti,Neo Macchi,José Ignacio de Gorriti y Neo Macchi
1390825922,-24.7980964,-65.4186372,Islas Malvinas,La Rioja,Islas Malvinas y La Rioja
1390825926,-24.7994307,-65.4175349,Jujuy,Tucumán,Jujuy y Tucumán
1390825927,-24.7995664,-65.4182887,Islas Malvinas,Tucumán,Islas Malvinas y Tucumán
1390825928,-24.8007572,-65.4176551,Corrientes,Jujuy,Corrientes y Jujuy
1390825929,-24.8007652,-65.4180205,Corrientes,Islas Malvinas,Corrientes y Islas Malvinas
1390825930,-24.800814,-65.4182892,Corrientes,Pasaje Cerrillos,Corrientes y Pasaje Cerrillos
1390825931,-24.8009043,-65.4162176,Carlos Pellegrini,Corrientes,Carlos Pellegrini y Corrientes
1390825932,-24.8009262,-65.4189527,Corrientes,José Ignacio de Gorriti,Corrientes y José Ignacio de Gorriti
1390825935,-24.801838,-65.4242408,Corrientes,Francisco Narciso de Laprida,Corrientes y Francisco Narciso de Laprida
1390825936,-24.8019679,-65.4177624,Bruno Mauricio de Zabala,Jujuy,Bruno Mauricio de Zabala y Jujuy
1390825937,-24.8020093,-65.4181965,Bruno Mauricio de Zabala,Pasaje Cerrillos,Bruno Mauricio de Zabala y Pasaje Cerrillos
1390825939,-24.8020958,-65.4162911,Bruno Mauricio de Zabala,Carlos Pellegrini,Bruno Mauricio de Zabala y Carlos Pellegrini
1390825940,-24.8020836,-65.4186756,Bruno Mauricio de Zabala,José Ignacio de Gorriti,Bruno Mauricio de Zabala y José Ignacio de Gorriti
1390825942,-24.8022685,-65.426843,Coronel José de Moldes,Corrientes,Coronel José de Moldes y Corrientes
1390825944,-24.8024788,-65.4281513,Ayacucho,Corrientes,Ayacucho y Corrientes
1390825945,-24.802551,-65.4240874,Dalmacio Vélez Sársfield,Francisco Narciso de Laprida,Dalmacio Vélez Sársfield y Francisco Narciso de Laprida
1390825946,-24.8028661,-65.4143773,Esc de los Gauchos,General Enrique Mosconi,Esc de los Gauchos y General Enrique Mosconi
1390825947,-24.8028862,-65.4200969,General José María Paz,Remedios Escalada de San Martín,General José María Paz y Remedios Escalada de San Martín
1390825948,-24.8029004,-65.4212645,Dalmacio Vélez Sársfield,General Gregorio Aráoz de Lamadrid,Dalmacio Vélez Sársfield y General Gregorio Aráoz de Lamadrid
1390825949,-24.8029568,-65.4202242,Dalmacio Vélez Sársfield,General José María Paz,Dalmacio Vélez Sársfield y General José María Paz
1390825951,-24.8030463,-65.420525,Dalmacio Vélez Sársfield,De Lerma,Dalmacio Vélez Sársfield y De Lerma
1390825954,-24.8035179,-65.4252072,Chacabuco,Lola Mora,Chacabuco y Lola Mora
1390825955,-24.8035616,-65.4144382,30 de Octubre,Esc de los Gauchos,30 de Octubre y Esc de los Gauchos
1390825956,-24.8036123,-65.4210958,General Gregorio Aráoz de Lamadrid,Lola Mora,General Gregorio Aráoz de Lamadrid y Lola Mora
1390825960,-24.8038104,-65.4181959,Avenida Paraguay,Joaquín Díaz de Bedoya,Avenida Paraguay y Joaquín Díaz de Bedoya
1390825962,-24.8042202,-65.4151211,Escuadrón de los Gauchos,Ituzaingó,Escuadrón de los Gauchos y Ituzaingó
1390825963,-24.8048131,-65.4145372,Escuadrón de los Gauchos,Joaquín Castellanos,Escuadrón de los Gauchos y Joaquín Castellanos
1390825967,-24.8088246,-65.3987502,Maestra Benigna Saravia,Obispo Romero,Maestra Benigna Saravia y Obispo Romero
1390825968,-24.8088169,-65.4001304,Doctor Juan Antonio Fernández,Maestra Benigna Saravia,Doctor Juan Antonio Fernández y Maestra Benigna Saravia
1390825972,-24.8102312,-65.4114549,Gabino Blanco,Rafael de la Luz,Gabino Blanco y Rafael de la Luz
1390825973,-24.8101566,-65.4118182,16 de Septiembre,Gabino Blanco,16 de Septiembre y Gabino Blanco
1390825977,-24.8105107,-65.4089778,Doctor Apolonio Ormachea,Gabino Blanco,Doctor Apolonio Ormachea y Gabino Blanco
1390825979,-24.8113683,-65.4138304,16 de Septiembre,Ituzaingó,16 de Septiembre y Ituzaingó
1390825980,-24.8115018,-65.4080437,Doctor Apolonio Ormachea,Fray Juan de la Zerda,Doctor Apolonio Ormachea y Fray Juan de la Zerda
1390858524,-24.7848189,-65.4286801,General Martín Miguel de Güemes,Junín,General Martín Miguel de Güemes y Junín
1390858526,-24.7860172,-65.4287626,Avenida Manuel Belgrano,Junín,Avenida Manuel Belgrano y Junín
1390858540,-24.7872406,-65.4288541,España,Junín,España y Junín
1390858546,-24.7935557,-65.4293959,Ayacucho,Mendoza,Ayacucho y Mendoza
1390858548,-24.7948152,-65.4295095,Ayacucho,San Juan,Ayacucho y San Juan
1390858557,-24.79608,-65.4296195,Ayacucho,San Luis,Ayacucho y San Luis
1390858559,-24.7967245,-65.4294846,Anta,Ayacucho,Anta y Ayacucho
1390858561,-24.7968258,-65.4280733,Anta,Coronel José de Moldes,Anta y Coronel José de Moldes
1390858562,-24.79701,-65.4253498,Anta,Francisco Narciso de Laprida,Anta y Francisco Narciso de Laprida
1390858564,-24.7972863,-65.4211761,Anta,General José María Paz,Anta y General José María Paz
1390858565,-24.7973753,-65.4198028,Anta,José Ignacio de Gorriti,Anta y José Ignacio de Gorriti
1390875706,-24.7774733,-65.4280045,Junín,Mariano Necochea,Junín y Mariano Necochea
1390875710,-24.7775664,-65.426567,Mariano Necochea,República de Siria,Mariano Necochea y República de Siria
1390875714,-24.7776651,-65.4251362,Maipú,Mariano Necochea,Maipú y Mariano Necochea
1390875719,-24.7777559,-65.4236878,Mariano Necochea,Rudecindo Ibazeta,Mariano Necochea y Rudecindo Ibazeta
1390875722,-24.7779268,-65.420975,Almirante Guillermo Brown,Mariano Necochea,Almirante Guillermo Brown y Mariano Necochea
1390875763,-24.7781079,-65.418289,Marcelo T. de Alvear,Mariano Necochea,Marcelo T. de Alvear y Mariano Necochea
1390875766,-24.778208,-65.4168799,Adolfo Güemes,Mariano Necochea,Adolfo Güemes y Mariano Necochea
1390875770,-24.7782972,-65.4154601,Avenida Domingo Faustino Sarmiento,Mariano Necochea,Avenida Domingo Faustino Sarmiento y Mariano Necochea
1390875773,-24.7899617,-65.4263103,Chacabuco,Rudecindo Alvarado,Chacabuco y Rudecindo Alvarado
1390875775,-24.7912281,-65.4264245,Chacabuco,Justo José de Urquiza,Chacabuco y Justo José de Urquiza
1390875779,-24.7924922,-65.4265294,Avenida San Martín,Chacabuco,Avenida San Martín y Chacabuco
1390875782,-24.7937497,-65.4266348,Chacabuco,Mendoza,Chacabuco y Mendoza
1390875787,-24.7950114,-65.4267426,Chacabuco,San Juan,Chacabuco y San Juan
1390875832,-24.7962757,-65.4268341,Chacabuco,San Luis,Chacabuco y San Luis
1390875838,-24.7964642,-65.4240893,10 de Octubre,San Luis,10 de Octubre y San Luis
1390875841,-24.7969279,-65.4266925,Anta,Chacabuco,Anta y Chacabuco
